ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5566349,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566350,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566351,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566352,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566354,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566355,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566356,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566357,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566358,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566359,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566360,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566361,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566362,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5566363,Male,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Married,House / apartment,15647,2514,High skill tech staff,2.0
5033574,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463081,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463082,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463083,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463084,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463085,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463087,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463088,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463089,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463090,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463091,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5463092,Female,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,14222,141,Cooking staff,3.0
5033575,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5033576,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398700,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398702,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398704,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398705,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398706,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398709,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5398710,Female,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,14474,5162,Laborers,3.0
5033577,Female,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,11375,3793,Sales staff,4.0
5476205,Female,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,11375,3793,Sales staff,4.0
5476206,Female,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,11375,3793,Sales staff,4.0
5033578,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
5503611,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196270,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196271,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196272,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196273,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196274,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196275,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196276,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196277,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
6196278,Female,N,N,1,99000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15096,994,Laborers,3.0
5033581,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045514,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045515,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045516,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045517,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045518,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045519,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045520,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045521,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045522,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045523,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
6045524,Female,N,Y,2,270000.0,State servant,Higher education,Separated,With parents,11342,688,High skill tech staff,3.0
5033582,Male,Y,Y,1,202500.0,State servant,Secondary / secondary special,Married,House / apartment,14619,2940,Laborers,3.0
5398528,Male,Y,Y,1,202500.0,State servant,Secondary / secondary special,Married,House / apartment,14619,2940,Laborers,3.0
5033586,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196522,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196524,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196525,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196526,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196527,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196528,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
6196529,Female,Y,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,13868,994,Sales staff,3.0
5033587,Male,N,N,0,382500.0,Working,Secondary / secondary special,Married,Municipal apartment,17254,1207,Managers,2.0
6045669,Male,N,N,0,382500.0,Working,Secondary / secondary special,Married,Municipal apartment,17254,1207,Managers,2.0
6045670,Male,N,N,0,382500.0,Working,Secondary / secondary special,Married,Municipal apartment,17254,1207,Managers,2.0
5033588,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5033589,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5566272,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5566273,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5566275,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5566276,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5566277,Male,N,Y,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,15957,2270,Drivers,3.0
5033591,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462804,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462805,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462806,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462807,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462808,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462809,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5462810,Female,Y,N,0,225000.0,Commercial associate,Higher education,Civil marriage,House / apartment,15918,871,Managers,2.0
5033592,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5463274,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5463276,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5463277,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5463279,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5463281,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5565720,Female,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,15703,1844,Medicine staff,3.0
5033593,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15934,7142,Laborers,2.0
5398614,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15934,7142,Laborers,2.0
5398615,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15934,7142,Laborers,2.0
5398616,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15934,7142,Laborers,2.0
5398617,Female,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15934,7142,Laborers,2.0
5033594,Female,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,8959,1815,Core staff,2.0
6045671,Female,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,8959,1815,Core staff,2.0
6045672,Female,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,8959,1815,Core staff,2.0
6045673,Female,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,8959,1815,Core staff,2.0
5033598,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5033599,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398533,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398534,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398535,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398541,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398542,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398543,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398544,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398545,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398546,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5398547,Male,Y,N,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,11641,2148,Drivers,2.0
5033600,Female,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16858,3124,Private service staff,2.0
5476186,Female,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16858,3124,Private service staff,2.0
5476187,Female,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16858,3124,Private service staff,2.0
5476188,Female,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16858,3124,Private service staff,2.0
5476191,Female,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16858,3124,Private service staff,2.0
5476192,Female,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,16858,3124,Private service staff,2.0
